Age,Gender,Average Weight (Kg),Average Height (cm),Level of Activity,bmr,Meal Type,Menu No,Recommended Calorie ,Recommended Total Carbohydrate(g),Recommended Carbohydrate (g),Serving Size
11,2,35.6,143.5,2,1202.875,2,12,1864.45625,209.7513281,16.78010625,0.6
11,2,35.6,143.5,2,1202.875,2,13,1864.45625,209.7513281,16.78010625,1.4
11,2,35.6,143.5,2,1202.875,2,14,1864.45625,209.7513281,16.78010625,0.6
11,1,36.97,144,3 ,1053.7,2,8,1817.6325,204.4836563,16.3586925,1.4
11,1,36.97,144,3 ,1053.7,2,9,1817.6325,204.4836563,16.3586925,0.8
11,1,36.97,144,3 ,1053.7,2,10,1817.6325,204.4836563,16.3586925,1.5
11,1,36.97,144,3 ,1053.7,2,11,1817.6325,204.4836563,16.3586925,1.8
11,1,36.97,144,3 ,1053.7,2,12,1817.6325,204.4836563,16.3586925,0.5
11,1,36.97,144,3 ,1053.7,2,13,1817.6325,204.4836563,16.3586925,1.4
11,1,36.97,144,3 ,1053.7,2,14,1817.6325,204.4836563,16.3586925,0.6
11,2,35.6,143.5,3 ,1202.875,2,8,2074.959375,233.4329297,18.67463438,1.6
11,2,35.6,143.5,3 ,1202.875,2,9,2074.959375,233.4329297,18.67463438,0.9
11,2,35.6,143.5,3 ,1202.875,2,10,2074.959375,233.4329297,18.67463438,1.7
11,2,35.6,143.5,3 ,1202.875,2,11,2074.959375,233.4329297,18.67463438,2.1
11,2,35.6,143.5,3 ,1202.875,2,12,2074.959375,233.4329297,18.67463438,0.6
11,2,35.6,143.5,3 ,1202.875,2,13,2074.959375,233.4329297,18.67463438,1.6
11,2,35.6,143.5,3 ,1202.875,2,14,2074.959375,233.4329297,18.67463438,0.7
12,1,41.5,149.8,1,1130.25,2,8,1554.09375,174.8355469,13.98684375,1.2
12,1,41.5,149.8,1,1130.25,2,9,1554.09375,174.8355469,13.98684375,0.7
12,1,41.5,149.8,1,1130.25,2,10,1554.09375,174.8355469,13.98684375,1.3
12,1,41.5,149.8,1,1130.25,2,11,1554.09375,174.8355469,13.98684375,1.6
12,1,41.5,149.8,1,1130.25,2,12,1554.09375,174.8355469,13.98684375,0.5
12,1,41.5,149.8,1,1130.25,2,13,1554.09375,174.8355469,13.98684375,1.2
12,1,41.5,149.8,1,1130.25,2,14,1554.09375,174.8355469,13.98684375,0.5
12,2,39.92,149.1,1,1276.075,2,8,1754.603125,197.3928516,15.79142813,1.3
12,2,39.92,149.1,1,1276.075,2,9,1754.603125,197.3928516,15.79142813,0.8
12,2,39.92,149.1,1,1276.075,2,10,1754.603125,197.3928516,15.79142813,1.4
12,2,39.92,149.1,1,1276.075,2,11,1754.603125,197.3928516,15.79142813,1.8
12,2,39.92,149.1,1,1276.075,2,12,1754.603125,197.3928516,15.79142813,0.5
12,2,39.92,149.1,1,1276.075,2,13,1754.603125,197.3928516,15.79142813,1.3
12,2,39.92,149.1,1,1276.075,2,14,1754.603125,197.3928516,15.79142813,0.6
12,1,41.5,149.8,2,1130.25,2,8,1751.8875,197.0873438,15.7669875,1.3
12,1,41.5,149.8,2,1130.25,2,9,1751.8875,197.0873438,15.7669875,0.8
12,1,41.5,149.8,2,1130.25,2,10,1751.8875,197.0873438,15.7669875,1.4
12,1,41.5,149.8,2,1130.25,2,11,1751.8875,197.0873438,15.7669875,1.8
12,1,41.5,149.8,2,1130.25,2,12,1751.8875,197.0873438,15.7669875,0.5
12,1,41.5,149.8,2,1130.25,2,13,1751.8875,197.0873438,15.7669875,1.3
12,1,41.5,149.8,2,1130.25,2,14,1751.8875,197.0873438,15.7669875,0.6
12,2,39.92,149.1,2,1276.075,2,8,1977.91625,222.5155781,17.80124625,1.5
12,2,39.92,149.1,2,1276.075,2,9,1977.91625,222.5155781,17.80124625,0.9
12,2,39.92,149.1,2,1276.075,2,10,1977.91625,222.5155781,17.80124625,1.6
12,2,39.92,149.1,2,1276.075,2,11,1977.91625,222.5155781,17.80124625,2
12,2,39.92,149.1,2,1276.075,2,12,1977.91625,222.5155781,17.80124625,0.6
12,2,39.92,149.1,2,1276.075,2,13,1977.91625,222.5155781,17.80124625,1.5
12,2,39.92,149.1,2,1276.075,2,14,1977.91625,222.5155781,17.80124625,0.7
12,1,41.5,149.8,3 ,1130.25,2,8,1949.68125,219.3391406,17.54713125,1.5
12,1,41.5,149.8,3 ,1130.25,2,9,1949.68125,219.3391406,17.54713125,0.9
12,1,41.5,149.8,3 ,1130.25,2,10,1949.68125,219.3391406,17.54713125,1.6
12,1,41.5,149.8,3 ,1130.25,2,11,1949.68125,219.3391406,17.54713125,1.9
12,1,41.5,149.8,3 ,1130.25,2,12,1949.68125,219.3391406,17.54713125,0.6
12,1,41.5,149.8,3 ,1130.25,2,13,1949.68125,219.3391406,17.54713125,1.5
12,1,41.5,149.8,3 ,1130.25,2,14,1949.68125,219.3391406,17.54713125,0.6
12,2,39.92,149.1,3 ,1276.075,2,8,2201.229375,247.6383047,19.81106438,1.7
12,2,39.92,149.1,3 ,1276.075,2,9,2201.229375,247.6383047,19.81106438,1
12,2,39.92,149.1,3 ,1276.075,2,10,2201.229375,247.6383047,19.81106438,1.8
12,2,39.92,149.1,3 ,1276.075,2,11,2201.229375,247.6383047,19.81106438,2.2
12,2,39.92,149.1,3 ,1276.075,2,12,2201.229375,247.6383047,19.81106438,0.7
12,2,39.92,149.1,3 ,1276.075,2,13,2201.229375,247.6383047,19.81106438,1.7
12,2,39.92,149.1,3 ,1276.075,2,14,2201.229375,247.6383047,19.81106438,0.7
13,1,45.81,156.7,1,1211.475,2,8,1665.778125,187.4000391,14.99200313,1.2
13,1,45.81,156.7,1,1211.475,2,9,1665.778125,187.4000391,14.99200313,0.7
13,1,45.81,156.7,1,1211.475,2,10,1665.778125,187.4000391,14.99200313,1.4
13,1,45.81,156.7,1,1211.475,2,11,1665.778125,187.4000391,14.99200313,1.7
13,1,45.81,156.7,1,1211.475,2,12,1665.778125,187.4000391,14.99200313,0.5
13,1,45.81,156.7,1,1211.475,2,13,1665.778125,187.4000391,14.99200313,1.2
13,1,45.81,156.7,1,1211.475,2,14,1665.778125,187.4000391,14.99200313,0.6
13,2,45.36,156.2,1,1369.85,2,8,1883.54375,211.8986719,16.95189375,1.4
13,2,45.36,156.2,1,1369.85,2,9,1883.54375,211.8986719,16.95189375,0.8
13,2,45.36,156.2,1,1369.85,2,10,1883.54375,211.8986719,16.95189375,1.5
13,2,45.36,156.2,1,1369.85,2,11,1883.54375,211.8986719,16.95189375,1.9
13,2,45.36,156.2,1,1369.85,2,12,1883.54375,211.8986719,16.95189375,0.6
13,2,45.36,156.2,1,1369.85,2,13,1883.54375,211.8986719,16.95189375,1.4
13,2,45.36,156.2,1,1369.85,2,14,1883.54375,211.8986719,16.95189375,0.6
13,1,45.81,156.7,2,1211.475,2,8,1877.78625,211.2509531,16.90007625,1.4
13,1,45.81,156.7,2,1211.475,2,9,1877.78625,211.2509531,16.90007625,0.8
13,1,45.81,156.7,2,1211.475,2,10,1877.78625,211.2509531,16.90007625,1.5
13,1,45.81,156.7,2,1211.475,2,11,1877.78625,211.2509531,16.90007625,1.9
13,1,45.81,156.7,2,1211.475,2,12,1877.78625,211.2509531,16.90007625,0.6
13,1,45.81,156.7,2,1211.475,2,13,1877.78625,211.2509531,16.90007625,1.4
13,1,45.81,156.7,2,1211.475,2,14,1877.78625,211.2509531,16.90007625,0.6
13,2,45.36,156.2,2,1369.85,2,8,2123.2675,238.8675938,19.1094075,1.6
13,2,45.36,156.2,2,1369.85,2,9,2123.2675,238.8675938,19.1094075,1
13,2,45.36,156.2,2,1369.85,2,10,2123.2675,238.8675938,19.1094075,1.7
13,2,45.36,156.2,2,1369.85,2,11,2123.2675,238.8675938,19.1094075,2.1
13,2,45.36,156.2,2,1369.85,2,12,2123.2675,238.8675938,19.1094075,0.6
13,2,45.36,156.2,2,1369.85,2,13,2123.2675,238.8675938,19.1094075,1.6
13,2,45.36,156.2,2,1369.85,2,14,2123.2675,238.8675938,19.1094075,0.7
13,1,45.81,156.7,3 ,1211.475,2,8,2089.794375,235.1018672,18.80814938,1.6
13,1,45.81,156.7,3 ,1211.475,2,9,2089.794375,235.1018672,18.80814938,0.9
13,1,45.81,156.7,3 ,1211.475,2,10,2089.794375,235.1018672,18.80814938,1.7
13,1,45.81,156.7,3 ,1211.475,2,11,2089.794375,235.1018672,18.80814938,2.1
13,1,45.81,156.7,3 ,1211.475,2,12,2089.794375,235.1018672,18.80814938,0.6
13,1,45.81,156.7,3 ,1211.475,2,13,2089.794375,235.1018672,18.80814938,1.6
13,1,45.81,156.7,3 ,1211.475,2,14,2089.794375,235.1018672,18.80814938,0.7
13,2,45.36,156.2,3 ,1369.85,2,8,2362.99125,265.8365156,21.26692125,1.8
13,2,45.36,156.2,3 ,1369.85,2,9,2362.99125,265.8365156,21.26692125,1.1
13,2,45.36,156.2,3 ,1369.85,2,10,2362.99125,265.8365156,21.26692125,1.9
13,2,45.36,156.2,3 ,1369.85,2,11,2362.99125,265.8365156,21.26692125,2.4
13,2,45.36,156.2,3 ,1369.85,2,12,2362.99125,265.8365156,21.26692125,0.7
13,2,45.36,156.2,3 ,1369.85,2,13,2362.99125,265.8365156,21.26692125,1.8
13,2,45.36,156.2,3 ,1369.85,2,14,2362.99125,265.8365156,21.26692125,0.8
14,1,47.63,158.7,1,1237.175,2,8,1701.115625,191.3755078,21.05130586,1.8
14,1,47.63,158.7,1,1237.175,2,9,1701.115625,191.3755078,21.05130586,1.1
14,1,47.63,158.7,1,1237.175,2,10,1701.115625,191.3755078,21.05130586,1.9
14,1,47.63,158.7,1,1237.175,2,11,1701.115625,191.3755078,21.05130586,2.3
14,1,47.63,158.7,1,1237.175,2,12,1701.115625,191.3755078,21.05130586,0.7
14,1,47.63,158.7,1,1237.175,2,13,1701.115625,191.3755078,21.05130586,1.8
14,1,47.63,158.7,1,1237.175,2,14,1701.115625,191.3755078,21.05130586,0.8
14,2,50.8,163.8,1,1466.75,2,8,2016.78125,226.8878906,24.95766797,2.1
14,2,50.8,163.8,1,1466.75,2,9,2016.78125,226.8878906,24.95766797,1.2
14,2,50.8,163.8,1,1466.75,2,10,2016.78125,226.8878906,24.95766797,2.3
14,2,50.8,163.8,1,1466.75,2,11,2016.78125,226.8878906,24.95766797,2.8
14,2,50.8,163.8,1,1466.75,2,12,2016.78125,226.8878906,24.95766797,0.8
14,2,50.8,163.8,1,1466.75,2,13,2016.78125,226.8878906,24.95766797,2.1
14,2,50.8,163.8,1,1466.75,2,14,2016.78125,226.8878906,24.95766797,0.9
14,1,47.63,158.7,2,1237.175,2,8,1917.62125,215.7323906,23.73056297,2
14,1,47.63,158.7,2,1237.175,2,9,1917.62125,215.7323906,23.73056297,1.2
14,1,47.63,158.7,2,1237.175,2,10,1917.62125,215.7323906,23.73056297,2.2
14,1,47.63,158.7,2,1237.175,2,11,1917.62125,215.7323906,23.73056297,2.6
14,1,47.63,158.7,2,1237.175,2,12,1917.62125,215.7323906,23.73056297,0.8
14,1,47.63,158.7,2,1237.175,2,13,1917.62125,215.7323906,23.73056297,2
14,1,47.63,158.7,2,1237.175,2,14,1917.62125,215.7323906,23.73056297,0.9
14,2,50.8,163.8,2,1466.75,2,8,2273.4625,255.7645313,28.13409844,2.3
14,2,50.8,163.8,2,1466.75,2,9,2273.4625,255.7645313,28.13409844,1.4
14,2,50.8,163.8,2,1466.75,2,10,2273.4625,255.7645313,28.13409844,2.6
14,2,50.8,163.8,2,1466.75,2,11,2273.4625,255.7645313,28.13409844,3.1
14,2,50.8,163.8,2,1466.75,2,12,2273.4625,255.7645313,28.13409844,0.9
14,2,50.8,163.8,2,1466.75,2,13,2273.4625,255.7645313,28.13409844,2.3
14,2,50.8,163.8,2,1466.75,2,14,2273.4625,255.7645313,28.13409844,1
14,1,47.63,158.7,3 ,1237.175,2,8,2134.126875,240.0892734,26.40982008,2.2
14,1,47.63,158.7,3 ,1237.175,2,9,2134.126875,240.0892734,26.40982008,1.3
14,1,47.63,158.7,3 ,1237.175,2,10,2134.126875,240.0892734,26.40982008,2.4
14,1,47.63,158.7,3 ,1237.175,2,11,2134.126875,240.0892734,26.40982008,2.9
14,1,47.63,158.7,3 ,1237.175,2,12,2134.126875,240.0892734,26.40982008,0.9
14,1,47.63,158.7,3 ,1237.175,2,13,2134.126875,240.0892734,26.40982008,2.2
14,1,47.63,158.7,3 ,1237.175,2,14,2134.126875,240.0892734,26.40982008,1
14,2,50.8,163.8,3 ,1466.75,2,8,2530.14375,284.6411719,31.31052891,2.6
14,2,50.8,163.8,3 ,1466.75,2,9,2530.14375,284.6411719,31.31052891,1.6
14,2,50.8,163.8,3 ,1466.75,2,10,2530.14375,284.6411719,31.31052891,2.8
14,2,50.8,163.8,3 ,1466.75,2,11,2530.14375,284.6411719,31.31052891,3.5
14,2,50.8,163.8,3 ,1466.75,2,12,2530.14375,284.6411719,31.31052891,1
14,2,50.8,163.8,3 ,1466.75,2,13,2530.14375,284.6411719,31.31052891,2.6
14,2,50.8,163.8,3 ,1466.75,2,14,2530.14375,284.6411719,31.31052891,1.2
15,1,52.16,159.7,1,1283.725,2,8,1765.121875,198.5762109,21.8433832,1.8
15,1,52.16,159.7,1,1283.725,2,9,1765.121875,198.5762109,21.8433832,1.1
15,1,52.16,159.7,1,1283.725,2,10,1765.121875,198.5762109,21.8433832,2
15,1,52.16,159.7,1,1283.725,2,11,1765.121875,198.5762109,21.8433832,2.4
15,1,52.16,159.7,1,1283.725,2,12,1765.121875,198.5762109,21.8433832,0.7
15,1,52.16,159.7,1,1283.725,2,13,1765.121875,198.5762109,21.8433832,1.8
15,1,52.16,159.7,1,1283.725,2,14,1765.121875,198.5762109,21.8433832,0.8
15,2,56.02,170.1,1,1553.325,2,8,2135.821875,240.2799609,26.4307957,2.2
15,2,56.02,170.1,1,1553.325,2,9,2135.821875,240.2799609,26.4307957,1.3
15,2,56.02,170.1,1,1553.325,2,10,2135.821875,240.2799609,26.4307957,2.4
15,2,56.02,170.1,1,1553.325,2,11,2135.821875,240.2799609,26.4307957,2.9
15,2,56.02,170.1,1,1553.325,2,12,2135.821875,240.2799609,26.4307957,0.9
15,2,56.02,170.1,1,1553.325,2,13,2135.821875,240.2799609,26.4307957,2.2
15,2,56.02,170.1,1,1553.325,2,14,2135.821875,240.2799609,26.4307957,1
15,1,52.16,159.7,2,1283.725,2,8,1989.77375,223.8495469,24.62345016,2.1
15,1,52.16,159.7,2,1283.725,2,9,1989.77375,223.8495469,24.62345016,1.2
15,1,52.16,159.7,2,1283.725,2,10,1989.77375,223.8495469,24.62345016,2.2
15,1,52.16,159.7,2,1283.725,2,11,1989.77375,223.8495469,24.62345016,2.7
15,1,52.16,159.7,2,1283.725,2,12,1989.77375,223.8495469,24.62345016,0.8
15,1,52.16,159.7,2,1283.725,2,13,1989.77375,223.8495469,24.62345016,2.1
15,1,52.16,159.7,2,1283.725,2,14,1989.77375,223.8495469,24.62345016,0.9
15,2,56.02,170.1,2,1553.325,2,8,2407.65375,270.8610469,29.79471516,2.5
15,2,56.02,170.1,2,1553.325,2,9,2407.65375,270.8610469,29.79471516,1.5
15,2,56.02,170.1,2,1553.325,2,10,2407.65375,270.8610469,29.79471516,2.7
15,2,56.02,170.1,2,1553.325,2,11,2407.65375,270.8610469,29.79471516,3.3
15,2,56.02,170.1,2,1553.325,2,12,2407.65375,270.8610469,29.79471516,1
15,2,56.02,170.1,2,1553.325,2,13,2407.65375,270.8610469,29.79471516,2.5
15,2,56.02,170.1,2,1553.325,2,14,2407.65375,270.8610469,29.79471516,1.1
15,1,52.16,159.7,3 ,1283.725,2,8,2214.425625,249.1228828,27.40351711,2.3
15,1,52.16,159.7,3 ,1283.725,2,9,2214.425625,249.1228828,27.40351711,1.4
15,1,52.16,159.7,3 ,1283.725,2,10,2214.425625,249.1228828,27.40351711,2.5
15,1,52.16,159.7,3 ,1283.725,2,11,2214.425625,249.1228828,27.40351711,3
15,1,52.16,159.7,3 ,1283.725,2,12,2214.425625,249.1228828,27.40351711,0.9
15,1,52.16,159.7,3 ,1283.725,2,13,2214.425625,249.1228828,27.40351711,2.3
15,1,52.16,159.7,3 ,1283.725,2,14,2214.425625,249.1228828,27.40351711,1
15,2,56.02,170.1,3 ,1553.325,2,8,2679.485625,301.4421328,33.15863461,2.8
15,2,56.02,170.1,3 ,1553.325,2,9,2679.485625,301.4421328,33.15863461,1.7
15,2,56.02,170.1,3 ,1553.325,2,10,2679.485625,301.4421328,33.15863461,3
15,2,56.02,170.1,3 ,1553.325,2,11,2679.485625,301.4421328,33.15863461,3.7
15,2,56.02,170.1,3 ,1553.325,2,12,2679.485625,301.4421328,33.15863461,1.1
15,2,56.02,170.1,3 ,1553.325,2,13,2679.485625,301.4421328,33.15863461,2.8
15,2,56.02,170.1,3 ,1553.325,2,14,2679.485625,301.4421328,33.15863461,1.2
16,1,53.52,162.5,1,1309.825,2,8,1801.009375,202.6135547,22.28749102,1.9
16,1,53.52,162.5,1,1309.825,2,9,1801.009375,202.6135547,22.28749102,1.1
16,1,53.52,162.5,1,1309.825,2,10,1801.009375,202.6135547,22.28749102,2
16,1,53.52,162.5,1,1309.825,2,11,1801.009375,202.6135547,22.28749102,2.5
16,1,53.52,162.5,1,1309.825,2,12,1801.009375,202.6135547,22.28749102,0.7
16,1,53.52,162.5,1,1309.825,2,13,1801.009375,202.6135547,22.28749102,1.9
16,1,53.52,162.5,1,1309.825,2,14,1801.009375,202.6135547,22.28749102,0.8
16,2,60.78,173.4,1,1616.55,2,8,2222.75625,250.0600781,27.50660859,2.3
16,2,60.78,173.4,1,1616.55,2,9,2222.75625,250.0600781,27.50660859,1.4
16,2,60.78,173.4,1,1616.55,2,10,2222.75625,250.0600781,27.50660859,2.5
16,2,60.78,173.4,1,1616.55,2,11,2222.75625,250.0600781,27.50660859,3.1
16,2,60.78,173.4,1,1616.55,2,12,2222.75625,250.0600781,27.50660859,0.9
16,2,60.78,173.4,1,1616.55,2,13,2222.75625,250.0600781,27.50660859,2.3
16,2,60.78,173.4,1,1616.55,2,14,2222.75625,250.0600781,27.50660859,1
16,1,53.52,162.5,2,1309.825,2,8,2030.22875,228.4007344,25.12408078,2.1
16,1,53.52,162.5,2,1309.825,2,9,2030.22875,228.4007344,25.12408078,1.3
16,1,53.52,162.5,2,1309.825,2,10,2030.22875,228.4007344,25.12408078,2.3
16,1,53.52,162.5,2,1309.825,2,11,2030.22875,228.4007344,25.12408078,2.8
16,1,53.52,162.5,2,1309.825,2,12,2030.22875,228.4007344,25.12408078,0.8
16,1,53.52,162.5,2,1309.825,2,13,2030.22875,228.4007344,25.12408078,2.1
16,1,53.52,162.5,2,1309.825,2,14,2030.22875,228.4007344,25.12408078,0.9
16,2,60.78,173.4,2,1616.55,2,8,2505.6525,281.8859063,31.00744969,2.6
16,2,60.78,173.4,2,1616.55,2,9,2505.6525,281.8859063,31.00744969,1.6
16,2,60.78,173.4,2,1616.55,2,10,2505.6525,281.8859063,31.00744969,2.8
16,2,60.78,173.4,2,1616.55,2,11,2505.6525,281.8859063,31.00744969,3.4
16,2,60.78,173.4,2,1616.55,2,12,2505.6525,281.8859063,31.00744969,1
16,2,60.78,173.4,2,1616.55,2,13,2505.6525,281.8859063,31.00744969,2.6
16,2,60.78,173.4,2,1616.55,2,14,2505.6525,281.8859063,31.00744969,1.1
16,1,53.52,162.5,3 ,1309.825,2,8,2259.448125,254.1879141,27.96067055,2.3
16,1,53.52,162.5,3 ,1309.825,2,9,2259.448125,254.1879141,27.96067055,1.4
16,1,53.52,162.5,3 ,1309.825,2,10,2259.448125,254.1879141,27.96067055,2.5
16,1,53.52,162.5,3 ,1309.825,2,11,2259.448125,254.1879141,27.96067055,3.1
16,1,53.52,162.5,3 ,1309.825,2,12,2259.448125,254.1879141,27.96067055,0.9
16,1,53.52,162.5,3 ,1309.825,2,13,2259.448125,254.1879141,27.96067055,2.3
16,1,53.52,162.5,3 ,1309.825,2,14,2259.448125,254.1879141,27.96067055,1
16,2,60.78,173.4,3 ,1616.55,2,8,2788.54875,313.7117344,34.50829078,2.9
16,2,60.78,173.4,3 ,1616.55,2,9,2788.54875,313.7117344,34.50829078,1.7
16,2,60.78,173.4,3 ,1616.55,2,10,2788.54875,313.7117344,34.50829078,3.1
16,2,60.78,173.4,3 ,1616.55,2,11,2788.54875,313.7117344,34.50829078,3.8
16,2,60.78,173.4,3 ,1616.55,2,12,2788.54875,313.7117344,34.50829078,1.2
16,2,60.78,173.4,3 ,1616.55,2,13,2788.54875,313.7117344,34.50829078,2.9
16,2,60.78,173.4,3 ,1616.55,2,14,2788.54875,313.7117344,34.50829078,1.3
17,1,54.43,162.5,1,1313.925,2,8,1806.646875,203.2477734,22.35725508,1.9
17,1,54.43,162.5,1,1313.925,2,9,1806.646875,203.2477734,22.35725508,1.1
17,1,54.43,162.5,1,1313.925,2,10,1806.646875,203.2477734,22.35725508,2
17,1,54.43,162.5,1,1313.925,2,11,1806.646875,203.2477734,22.35725508,2.5
17,1,54.43,162.5,1,1313.925,2,12,1806.646875,203.2477734,22.35725508,0.7
17,1,54.43,162.5,1,1313.925,2,13,1806.646875,203.2477734,22.35725508,1.9
17,1,54.43,162.5,1,1313.925,2,14,1806.646875,203.2477734,22.35725508,0.8
17,2,64.41,175.2,1,1659.1,2,8,2281.2625,256.6420313,28.23062344,2.4
17,2,64.41,175.2,1,1659.1,2,9,2281.2625,256.6420313,28.23062344,1.4
17,2,64.41,175.2,1,1659.1,2,10,2281.2625,256.6420313,28.23062344,2.6
17,2,64.41,175.2,1,1659.1,2,11,2281.2625,256.6420313,28.23062344,3.1
17,2,64.41,175.2,1,1659.1,2,12,2281.2625,256.6420313,28.23062344,0.9
17,2,64.41,175.2,1,1659.1,2,13,2281.2625,256.6420313,28.23062344,2.4
17,2,64.41,175.2,1,1659.1,2,14,2281.2625,256.6420313,28.23062344,1
17,1,54.43,162.5,2,1313.925,2,8,2036.58375,229.1156719,25.20272391,2.1
17,1,54.43,162.5,2,1313.925,2,9,2036.58375,229.1156719,25.20272391,1.3
17,1,54.43,162.5,2,1313.925,2,10,2036.58375,229.1156719,25.20272391,2.3
17,1,54.43,162.5,2,1313.925,2,11,2036.58375,229.1156719,25.20272391,2.8
17,1,54.43,162.5,2,1313.925,2,12,2036.58375,229.1156719,25.20272391,0.8
17,1,54.43,162.5,2,1313.925,2,13,2036.58375,229.1156719,25.20272391,2.1
17,1,54.43,162.5,2,1313.925,2,14,2036.58375,229.1156719,25.20272391,0.9
17,2,64.41,175.2,2,1659.1,2,8,2571.605,289.3055625,31.82361188,2.7
17,2,64.41,175.2,2,1659.1,2,9,2571.605,289.3055625,31.82361188,1.6
17,2,64.41,175.2,2,1659.1,2,10,2571.605,289.3055625,31.82361188,2.9
17,2,64.41,175.2,2,1659.1,2,11,2571.605,289.3055625,31.82361188,3.5
17,2,64.41,175.2,2,1659.1,2,12,2571.605,289.3055625,31.82361188,1.1
17,2,64.41,175.2,2,1659.1,2,13,2571.605,289.3055625,31.82361188,2.7
17,2,64.41,175.2,2,1659.1,2,14,2571.605,289.3055625,31.82361188,1.2
17,1,54.43,162.5,3 ,1313.925,2,8,2266.520625,254.9835703,28.04819273,2.3
17,1,54.43,162.5,3 ,1313.925,2,9,2266.520625,254.9835703,28.04819273,1.4
17,1,54.43,162.5,3 ,1313.925,2,10,2266.520625,254.9835703,28.04819273,2.5
17,1,54.43,162.5,3 ,1313.925,2,11,2266.520625,254.9835703,28.04819273,3.1
17,1,54.43,162.5,3 ,1313.925,2,12,2266.520625,254.9835703,28.04819273,0.9
17,1,54.43,162.5,3 ,1313.925,2,13,2266.520625,254.9835703,28.04819273,2.3
17,1,54.43,162.5,3 ,1313.925,2,14,2266.520625,254.9835703,28.04819273,1
17,2,64.41,175.2,3 ,1659.1,2,8,2861.9475,321.9690938,35.41660031,3
17,2,64.41,175.2,3 ,1659.1,2,9,2861.9475,321.9690938,35.41660031,1.8
17,2,64.41,175.2,3 ,1659.1,2,10,2861.9475,321.9690938,35.41660031,3.2
17,2,64.41,175.2,3 ,1659.1,2,11,2861.9475,321.9690938,35.41660031,3.9
17,2,64.41,175.2,3 ,1659.1,2,12,2861.9475,321.9690938,35.41660031,1.2
17,2,64.41,175.2,3 ,1659.1,2,13,2861.9475,321.9690938,35.41660031,3
17,2,64.41,175.2,3 ,1659.1,2,14,2861.9475,321.9690938,35.41660031,1.3
18,1,56.7,163,1,1334.75,2,8,1835.28125,206.4691406,22.71160547,1.9
18,1,56.7,163,1,1334.75,2,9,1835.28125,206.4691406,22.71160547,1.1
18,1,56.7,163,1,1334.75,2,10,1835.28125,206.4691406,22.71160547,2.1
18,1,56.7,163,1,1334.75,2,11,1835.28125,206.4691406,22.71160547,2.5
18,1,56.7,163,1,1334.75,2,12,1835.28125,206.4691406,22.71160547,0.8
18,1,56.7,163,1,1334.75,2,13,1835.28125,206.4691406,22.71160547,1.9
18,1,56.7,163,1,1334.75,2,14,1835.28125,206.4691406,22.71160547,0.8
18,2,66.9,175.7,1,1682.125,2,8,2312.921875,260.2037109,28.6224082,2.4
18,2,66.9,175.7,1,1682.125,2,9,2312.921875,260.2037109,28.6224082,1.4
18,2,66.9,175.7,1,1682.125,2,10,2312.921875,260.2037109,28.6224082,2.6
18,2,66.9,175.7,1,1682.125,2,11,2312.921875,260.2037109,28.6224082,3.2
18,2,66.9,175.7,1,1682.125,2,12,2312.921875,260.2037109,28.6224082,1
18,2,66.9,175.7,1,1682.125,2,13,2312.921875,260.2037109,28.6224082,2.4
18,2,66.9,175.7,1,1682.125,2,14,2312.921875,260.2037109,28.6224082,1.1
18,1,56.7,163,2,1334.75,2,8,2068.8625,232.7470313,25.60217344,2.1
18,1,56.7,163,2,1334.75,2,9,2068.8625,232.7470313,25.60217344,1.3
18,1,56.7,163,2,1334.75,2,10,2068.8625,232.7470313,25.60217344,2.3
18,1,56.7,163,2,1334.75,2,11,2068.8625,232.7470313,25.60217344,2.8
18,1,56.7,163,2,1334.75,2,12,2068.8625,232.7470313,25.60217344,0.9
18,1,56.7,163,2,1334.75,2,13,2068.8625,232.7470313,25.60217344,2.1
18,1,56.7,163,2,1334.75,2,14,2068.8625,232.7470313,25.60217344,0.9
18,2,66.9,175.7,2,1682.125,2,8,2607.29375,293.3205469,32.26526016,2.7
18,2,66.9,175.7,2,1682.125,2,9,2607.29375,293.3205469,32.26526016,1.6
18,2,66.9,175.7,2,1682.125,2,10,2607.29375,293.3205469,32.26526016,2.9
18,2,66.9,175.7,2,1682.125,2,11,2607.29375,293.3205469,32.26526016,3.6
18,2,66.9,175.7,2,1682.125,2,12,2607.29375,293.3205469,32.26526016,1.1
18,2,66.9,175.7,2,1682.125,2,13,2607.29375,293.3205469,32.26526016,2.7
18,2,66.9,175.7,2,1682.125,2,14,2607.29375,293.3205469,32.26526016,1.2
18,1,56.7,163,3 ,1334.75,2,8,2302.44375,259.0249219,28.49274141,2.4
18,1,56.7,163,3 ,1334.75,2,9,2302.44375,259.0249219,28.49274141,1.4
18,1,56.7,163,3 ,1334.75,2,10,2302.44375,259.0249219,28.49274141,2.6
18,1,56.7,163,3 ,1334.75,2,11,2302.44375,259.0249219,28.49274141,3.2
18,1,56.7,163,3 ,1334.75,2,12,2302.44375,259.0249219,28.49274141,0.9
18,1,56.7,163,3 ,1334.75,2,13,2302.44375,259.0249219,28.49274141,2.4
18,1,56.7,163,3 ,1334.75,2,14,2302.44375,259.0249219,28.49274141,1.1
18,2,66.9,175.7,3 ,1682.125,2,8,2901.665625,326.4373828,35.90811211,3
18,2,66.9,175.7,3 ,1682.125,2,9,2901.665625,326.4373828,35.90811211,1.8
